qid,qtype,arm,budget,variants,joint_recall,candidate_joint_recall,session_joint_recall,turn_r10,turn_ndcg10,sess_r5,rendered_tokens,duplicate_share,n_candidates,n_rendered,n_truncated,truncated_evidence,missing,cut_evidence
1b9b7252,single-session-assistant,S5_noPGR,4000,,1.0,1.0,1.0,1.0,0.5,1.0,4000,0.0,100,13,1,0,False,0
1b9b7252,single-session-assistant,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,0.43067655807339306,1.0,4000,0.0,100,14,1,0,False,0
1b9b7252,single-session-assistant,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,15,1,0,False,0
1b9b7252,single-session-assistant,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,0.31546487678572877,1.0,4000,0.0,100,16,1,0,False,0
1b9b7252,single-session-assistant,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,0.5,1.0,4000,0.0,100,13,1,0,False,0
1b9b7252,single-session-assistant,S5_overlay_P0,4000,,0.0,1.0,1.0,0.0,0.0,1.0,4000,0.0,100,15,1,0,False,0
1b9b7252,single-session-assistant,S2_lazy,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,249,17,1,0,False,0
1b9b7252,single-session-assistant,ours_cheap,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,35,1,0,False,0
1b9b7252,single-session-assistant,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,35,1,0,False,0
1b9b7252,single-session-assistant,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,34,1,0,False,0
1b9b7252,single-session-assistant,S4_static,8000,,1.0,1.0,1.0,1.0,0.3562071871080222,1.0,8000,0.0,100,30,1,0,False,0
1b9b7252,single-session-assistant,S5_primary,8000,,1.0,1.0,1.0,1.0,0.5,1.0,8000,0.0,100,28,1,0,False,0
1b9b7252,single-session-assistant,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,0.5,1.0,8000,0.0,100,28,1,0,False,0
1b9b7252,single-session-assistant,S5_noPGR,8000,,1.0,1.0,1.0,1.0,0.5,1.0,8000,0.0,100,31,1,0,False,0
1b9b7252,single-session-assistant,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,0.43067655807339306,1.0,8000,0.0,100,30,1,0,False,0
1b9b7252,single-session-assistant,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7996,0.0,100,29,0,0,False,0
1b9b7252,single-session-assistant,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,0.31546487678572877,1.0,8000,0.0,100,32,1,0,False,0
1b9b7252,single-session-assistant,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,0.5,1.0,8000,0.0,100,28,1,0,False,0
1b9b7252,single-session-assistant,S5_overlay_P0,8000,,0.0,1.0,1.0,0.0,0.0,1.0,8000,0.0,100,26,1,0,False,0
1b9b7252,single-session-assistant,S2_lazy,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,249,30,1,0,False,0
1b9b7252,single-session-assistant,chandan_live,4000,"shipped,raised_4k",1.0,1.0,1.0,1.0,0.43067655807339306,1.0,4000,0.0,242,3,1,0,False,0
1b9b7252,single-session-assistant,chandan_full,4000,shipped,1.0,1.0,1.0,1.0,0.43067655807339306,1.0,4000,0.0,242,3,1,0,False,0
1b9b7252,single-session-assistant,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,1.0,0.43067655807339306,1.0,8000,0.0,242,4,1,0,False,0
1b9b7252,single-session-assistant,chandan_full,8000,shipped,1.0,1.0,1.0,1.0,0.43067655807339306,1.0,8000,0.0,242,4,1,0,False,0
gpt4_fe651585,temporal-reasoning,ours_cheap,4000,,1.0,1.0,1.0,1.0,0.6509209298071326,1.0,4000,0.0,41,66,1,0,False,0
gpt4_fe651585,temporal-reasoning,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,0.5109559939712153,1.0,4000,0.0,100,22,1,0,False,0
gpt4_fe651585,temporal-reasoning,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,0.5012658353418871,1.0,4000,0.0,100,19,1,0,False,0
gpt4_fe651585,temporal-reasoning,S4_static,4000,,1.0,1.0,1.0,1.0,0.6934264036172708,1.0,3998,0.0,36,53,0,0,False,0
gpt4_fe651585,temporal-reasoning,S5_primary,4000,,1.0,1.0,1.0,1.0,0.6240505200038379,1.0,4000,0.0,38,52,1,0,False,0
gpt4_fe651585,temporal-reasoning,S5_primary_norule,4000,,1.0,1.0,1.0,0.5,0.2640681225725909,1.0,4000,0.0,100,16,1,0,False,0
gpt4_fe651585,temporal-reasoning,S5_noPGR,4000,,1.0,1.0,1.0,1.0,0.6052602440527057,1.0,4000,0.0,37,53,1,0,False,0
gpt4_fe651585,temporal-reasoning,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,0.5802792108518124,1.0,4000,0.0,43,56,1,0,False,0
gpt4_fe651585,temporal-reasoning,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,0.6240505200038379,1.0,4000,0.0,38,52,1,0,False,0
gpt4_fe651585,temporal-reasoning,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,4000,0.0,37,54,1,0,False,0
gpt4_fe651585,temporal-reasoning,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,4000,0.0,38,54,1,0,False,0
gpt4_fe651585,temporal-reasoning,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,4000,0.0,41,62,1,0,False,0
gpt4_fe651585,temporal-reasoning,S2_lazy,4000,,1.0,1.0,1.0,1.0,0.6934264036172708,1.0,3998,0.0,74,53,0,0,False,0
gpt4_fe651585,temporal-reasoning,ours_cheap,8000,,1.0,1.0,1.0,1.0,0.6509209298071326,1.0,4214,0.0,41,70,0,0,False,0
gpt4_fe651585,temporal-reasoning,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,0.5109559939712153,1.0,8000,0.0,100,31,1,0,False,0
gpt4_fe651585,temporal-reasoning,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,0.5012658353418871,1.0,8000,0.0,100,30,1,0,False,0
gpt4_fe651585,temporal-reasoning,S4_static,8000,,1.0,1.0,1.0,1.0,0.6934264036172708,1.0,5115,0.0,36,74,0,0,False,0
gpt4_fe651585,temporal-reasoning,S5_primary,8000,,1.0,1.0,1.0,1.0,0.6240505200038379,1.0,5241,0.0,38,76,0,0,False,0
gpt4_fe651585,temporal-reasoning,S5_primary_norule,8000,,1.0,1.0,1.0,0.5,0.2640681225725909,1.0,8000,0.0,100,32,1,0,False,0
gpt4_fe651585,temporal-reasoning,S5_noPGR,8000,,1.0,1.0,1.0,1.0,0.6052602440527057,1.0,4419,0.0,37,59,0,0,False,0
gpt4_fe651585,temporal-reasoning,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,0.5802792108518124,1.0,5241,0.0,43,76,0,0,False,0
gpt4_fe651585,temporal-reasoning,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,0.6240505200038379,1.0,5241,0.0,38,76,0,0,False,0
gpt4_fe651585,temporal-reasoning,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,5115,0.0,37,74,0,0,False,0
gpt4_fe651585,temporal-reasoning,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,5329,0.0,38,79,0,0,False,0
gpt4_fe651585,temporal-reasoning,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,4846,0.0,41,70,0,0,False,0
gpt4_fe651585,temporal-reasoning,S2_lazy,8000,,1.0,1.0,1.0,1.0,0.6934264036172708,1.0,5115,0.0,74,74,0,0,False,0
gpt4_fe651585,temporal-reasoning,chandan_live,4000,"shipped,raised_4k",1.0,1.0,1.0,0.5,0.18457569677956817,1.0,4000,0.0,221,2,1,1,False,0
gpt4_fe651585,temporal-reasoning,chandan_full,4000,shipped,1.0,1.0,1.0,0.5,0.18457569677956817,1.0,4000,0.0,221,2,1,1,False,0
gpt4_fe651585,temporal-reasoning,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,0.5,0.18457569677956817,1.0,8000,0.0,221,3,1,0,False,0
gpt4_fe651585,temporal-reasoning,chandan_full,8000,shipped,1.0,1.0,1.0,0.5,0.18457569677956817,1.0,8000,0.0,221,3,1,0,False,0
00ca467f,multi-session,ours_cheap,4000,,1.0,1.0,1.0,0.5,0.38685280723454163,1.0,4000,0.0,60,61,1,0,False,0
00ca467f,multi-session,ours_cheap_norule,4000,,0.0,1.0,1.0,0.5,0.38685280723454163,1.0,4000,0.0,100,22,1,0,False,0
00ca467f,multi-session,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,15,1,0,False,0
00ca467f,multi-session,S4_static,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,51,53,1,0,False,0
00ca467f,multi-session,S5_primary,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,44,52,1,0,False,0
00ca467f,multi-session,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,100,21,1,0,False,0
00ca467f,multi-session,S5_noPGR,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,46,56,1,0,False,0
00ca467f,multi-session,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,44,50,1,0,False,0
00ca467f,multi-session,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,41,59,1,0,False,0
00ca467f,multi-session,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,46,55,1,0,False,0
00ca467f,multi-session,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,44,52,1,0,False,0
00ca467f,multi-session,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,43,52,1,0,False,0
00ca467f,multi-session,S2_lazy,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,119,53,1,0,False,0
00ca467f,multi-session,ours_cheap,8000,,1.0,1.0,1.0,0.5,0.38685280723454163,1.0,6445,0.0,60,108,0,0,False,0
00ca467f,multi-session,ours_cheap_norule,8000,,1.0,1.0,1.0,0.5,0.38685280723454163,1.0,8000,0.0,100,47,1,0,False,0
00ca467f,multi-session,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,40,1,0,False,0
00ca467f,multi-session,S4_static,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,8000,0.0,51,119,1,0,False,0
00ca467f,multi-session,S5_primary,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,8000,0.0,44,121,1,0,False,0
00ca467f,multi-session,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,8000,0.0,100,34,1,0,False,0
00ca467f,multi-session,S5_noPGR,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7017,0.0,46,112,0,0,False,0
00ca467f,multi-session,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,8000,0.0,44,122,1,0,False,0
00ca467f,multi-session,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,8000,0.0,41,122,1,0,False,0
00ca467f,multi-session,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,8000,0.0,46,119,1,0,False,0
00ca467f,multi-session,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,8000,0.0,44,121,1,0,False,0
00ca467f,multi-session,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,43,117,1,0,False,0
00ca467f,multi-session,S2_lazy,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,119,119,1,0,False,0
00ca467f,multi-session,chandan_live,4000,"shipped,raised_4k",1.0,1.0,0.0,0.5,0.6131471927654584,0.6666666666666666,4000,0.0,224,2,1,1,False,0
00ca467f,multi-session,chandan_full,4000,shipped,1.0,1.0,0.0,0.5,0.6131471927654584,0.6666666666666666,4000,0.0,224,2,1,1,False,0
00ca467f,multi-session,chandan_live,8000,"shipped,raised_8k",1.0,1.0,0.0,0.5,0.6131471927654584,0.6666666666666666,8000,0.0,224,3,1,0,False,0
00ca467f,multi-session,chandan_full,8000,shipped,1.0,1.0,0.0,0.5,0.6131471927654584,0.6666666666666666,8000,0.0,224,3,1,0,False,0
dcfa8644,temporal-reasoning,ours_cheap,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,66,56,1,0,False,0
dcfa8644,temporal-reasoning,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,0.8503449055347546,1.0,4000,0.0,100,20,1,0,False,0
dcfa8644,temporal-reasoning,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,100,19,1,0,False,0
dcfa8644,temporal-reasoning,S4_static,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,53,62,1,0,False,0
dcfa8644,temporal-reasoning,S5_primary,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,49,54,1,0,False,0
dcfa8644,temporal-reasoning,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,0.5249810332008933,1.0,4000,0.0,100,15,1,0,False,0
dcfa8644,temporal-reasoning,S5_noPGR,4000,,1.0,1.0,1.0,1.0,0.6509209298071326,1.0,4000,0.0,50,59,1,0,False,0
dcfa8644,temporal-reasoning,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,49,54,1,0,False,0
dcfa8644,temporal-reasoning,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,49,54,1,0,False,0
dcfa8644,temporal-reasoning,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,51,63,1,0,False,0
dcfa8644,temporal-reasoning,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,49,54,1,0,False,0
dcfa8644,temporal-reasoning,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,3998,0.0,47,54,0,0,False,0
dcfa8644,temporal-reasoning,S2_lazy,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,109,62,1,0,False,0
dcfa8644,temporal-reasoning,ours_cheap,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,6645,0.0,66,102,0,0,False,0
dcfa8644,temporal-reasoning,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,0.8503449055347546,1.0,8000,0.0,100,47,1,0,False,0
dcfa8644,temporal-reasoning,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,8000,0.0,100,41,1,0,False,0
dcfa8644,temporal-reasoning,S4_static,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,7629,0.0,53,109,0,0,False,0
dcfa8644,temporal-reasoning,S5_primary,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,7841,0.0,49,113,0,0,False,0
dcfa8644,temporal-reasoning,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,0.5249810332008933,1.0,8000,0.0,100,37,1,0,False,0
dcfa8644,temporal-reasoning,S5_noPGR,8000,,1.0,1.0,1.0,1.0,0.6509209298071326,1.0,6746,0.0,50,96,0,0,False,0
dcfa8644,temporal-reasoning,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,7841,0.0,49,113,0,0,False,0
dcfa8644,temporal-reasoning,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,7841,0.0,49,113,0,0,False,0
dcfa8644,temporal-reasoning,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,7629,0.0,51,109,0,0,False,0
dcfa8644,temporal-reasoning,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,7841,0.0,49,113,0,0,False,0
dcfa8644,temporal-reasoning,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,7690,0.0,47,108,0,0,False,0
dcfa8644,temporal-reasoning,S2_lazy,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,7629,0.0,109,109,0,0,False,0
dcfa8644,temporal-reasoning,chandan_live,4000,"shipped,raised_4k",1.0,1.0,1.0,0.5,0.6131471927654584,1.0,4000,0.0,252,2,1,1,False,0
dcfa8644,temporal-reasoning,chandan_full,4000,shipped,1.0,1.0,1.0,0.5,0.6131471927654584,1.0,4000,0.0,252,2,1,1,False,0
dcfa8644,temporal-reasoning,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,0.5,0.6131471927654584,1.0,8000,0.0,252,4,1,0,False,0
dcfa8644,temporal-reasoning,chandan_full,8000,shipped,1.0,1.0,1.0,0.5,0.6131471927654584,1.0,8000,0.0,252,4,1,0,False,0
ceb54acb,single-session-assistant,ours_cheap,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,100,17,1,0,False,0
ceb54acb,single-session-assistant,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,100,17,1,0,False,0
ceb54acb,single-session-assistant,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,100,14,1,0,False,0
ceb54acb,single-session-assistant,S4_static,4000,,1.0,1.0,1.0,1.0,0.5,1.0,4000,0.0,100,17,1,0,False,0
ceb54acb,single-session-assistant,S5_primary,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,12,1,0,False,0
ceb54acb,single-session-assistant,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,12,1,0,False,0
ceb54acb,single-session-assistant,S5_noPGR,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,12,1,0,False,0
ceb54acb,single-session-assistant,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,0.3562071871080222,1.0,4000,0.0,100,12,1,0,False,0
ceb54acb,single-session-assistant,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,100,13,1,0,False,0
ceb54acb,single-session-assistant,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,12,1,0,False,0
ceb54acb,single-session-assistant,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,12,1,0,False,0
ceb54acb,single-session-assistant,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,12,1,0,False,0
ceb54acb,single-session-assistant,S2_lazy,4000,,1.0,1.0,1.0,1.0,0.5,1.0,4000,0.0,306,17,1,0,False,0
ceb54acb,single-session-assistant,ours_cheap,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,100,32,1,0,False,0
ceb54acb,single-session-assistant,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,100,32,1,0,False,0
ceb54acb,single-session-assistant,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,100,26,1,0,False,0
ceb54acb,single-session-assistant,S4_static,8000,,1.0,1.0,1.0,1.0,0.5,1.0,8000,0.0,100,33,1,0,False,0
ceb54acb,single-session-assistant,S5_primary,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,25,1,0,False,0
ceb54acb,single-session-assistant,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,25,1,0,False,0
ceb54acb,single-session-assistant,S5_noPGR,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,25,1,0,False,0
ceb54acb,single-session-assistant,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,0.3562071871080222,1.0,8000,0.0,100,24,1,0,False,0
ceb54acb,single-session-assistant,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,100,24,1,0,False,0
ceb54acb,single-session-assistant,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,25,1,0,False,0
ceb54acb,single-session-assistant,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,25,1,0,False,0
ceb54acb,single-session-assistant,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,25,1,0,False,0
ceb54acb,single-session-assistant,S2_lazy,8000,,1.0,1.0,1.0,1.0,0.5,1.0,8000,0.0,306,33,1,0,False,0
ceb54acb,single-session-assistant,chandan_live,4000,"shipped,raised_4k",1.0,1.0,1.0,1.0,0.43067655807339306,1.0,4000,0.0,361,4,1,0,False,0
ceb54acb,single-session-assistant,chandan_full,4000,shipped,1.0,1.0,1.0,1.0,0.43067655807339306,1.0,4000,0.0,361,4,1,0,False,0
ceb54acb,single-session-assistant,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,1.0,0.43067655807339306,1.0,8000,0.0,361,6,1,0,False,0
ceb54acb,single-session-assistant,chandan_full,8000,shipped,1.0,1.0,1.0,1.0,0.43067655807339306,1.0,8000,0.0,361,6,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,ours_cheap,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,46,79,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,19,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,17,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,S4_static,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3990,0.0,50,58,0,0,False,0
gpt4_b5700ca9,temporal-reasoning,S5_primary,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,49,58,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,0.43067655807339306,1.0,4000,0.0,100,17,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,S5_noPGR,4000,,1.0,1.0,1.0,1.0,0.5,1.0,4000,0.0,48,57,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,49,58,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,49,58,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,49,56,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,47,57,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3995,0.0,48,55,0,0,False,0
gpt4_b5700ca9,temporal-reasoning,S2_lazy,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3999,0.0,117,58,0,0,False,0
gpt4_b5700ca9,temporal-reasoning,ours_cheap,8000,,1.0,1.0,1.0,1.0,1.0,1.0,4803,0.0,46,95,0,0,False,0
gpt4_b5700ca9,temporal-reasoning,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,40,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,37,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,S4_static,8000,,1.0,1.0,1.0,1.0,1.0,1.0,6801,0.0,50,117,0,0,False,0
gpt4_b5700ca9,temporal-reasoning,S5_primary,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,7931,0.0,49,133,0,0,False,0
gpt4_b5700ca9,temporal-reasoning,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,0.43067655807339306,1.0,8000,0.0,100,32,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,S5_noPGR,8000,,1.0,1.0,1.0,1.0,0.5,1.0,6783,0.0,48,115,0,0,False,0
gpt4_b5700ca9,temporal-reasoning,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,7931,0.0,49,133,0,0,False,0
gpt4_b5700ca9,temporal-reasoning,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,7931,0.0,49,133,0,0,False,0
gpt4_b5700ca9,temporal-reasoning,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,6801,0.0,49,117,0,0,False,0
gpt4_b5700ca9,temporal-reasoning,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7786,0.0,47,129,0,0,False,0
gpt4_b5700ca9,temporal-reasoning,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7407,0.0,48,124,0,0,False,0
gpt4_b5700ca9,temporal-reasoning,S2_lazy,8000,,1.0,1.0,1.0,1.0,1.0,1.0,6801,0.0,117,117,0,0,False,0
gpt4_b5700ca9,temporal-reasoning,chandan_live,4000,"shipped,raised_4k",1.0,1.0,1.0,1.0,0.3333333333333333,1.0,4000,0.0,240,2,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,chandan_full,4000,shipped,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,4000,0.0,240,2,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,1.0,0.3333333333333333,1.0,8000,0.0,240,3,1,0,False,0
gpt4_b5700ca9,temporal-reasoning,chandan_full,8000,shipped,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,8000,0.0,240,3,1,0,False,0
8464fc84,single-session-assistant,ours_cheap,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,20,1,0,False,0
8464fc84,single-session-assistant,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,20,1,0,False,0
8464fc84,single-session-assistant,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,21,1,0,False,0
8464fc84,single-session-assistant,S4_static,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,19,1,0,False,0
8464fc84,single-session-assistant,S5_primary,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,20,1,0,False,0
8464fc84,single-session-assistant,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,20,1,0,False,0
8464fc84,single-session-assistant,S5_noPGR,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,19,1,0,False,0
8464fc84,single-session-assistant,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,19,1,0,False,0
8464fc84,single-session-assistant,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,19,1,0,False,0
8464fc84,single-session-assistant,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,0.5,1.0,4000,0.0,100,20,1,0,False,0
